Sample_ID	Subject	Sample_Date	Sample_Collected_By	Group_Phase	Diet_Trial	Sample_Notes	Sample_Box	Bristol	Sample_Time	Sample_Stabilizer
LAM-33-DRS	Lambchop	4/11/23	SA	gum-washout	washout_1		10	4	800	DNA/RNA Shield
LAM-33-MGE	Lambchop	4/11/23	SA	gum-washout	washout_1		10	4	800	Molecular Grade (96%) Ethanol
CHA-33-DRS	Charles	4/11/23	SA	control-washout	washout_1		10	2	800	DNA/RNA Shield
CHA-33-MGE	Charles	4/11/23	SA	control-washout	washout_1		10	2	800	Molecular Grade (96%) Ethanol
HAM-34-DRS	Hamlet	4/12/23	SA/GR	gum-washout	washout_1		10	3	800	DNA/RNA Shield
HAM-34-MGE	Hamlet	4/12/23	SA/GR	gum-washout	washout_1		10	3	800	Molecular Grade (96%) Ethanol
HER-34-DRS	Hera	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	DNA/RNA Shield
HER-34-MGE	Hera	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	Molecular Grade (96%) Ethanol
JAR-34-DRS	JarJarBinks	4/12/23	SA/GR	gum-washout	washout_1		10	3	800	DNA/RNA Shield
JAR-34-MGE	JarJarBinks	4/12/23	SA/GR	gum-washout	washout_1		10	3	800	Molecular Grade (96%) Ethanol
OPH-34-DRS	Ophelia	4/12/23	SA/GR	gum-washout	washout_1		10	1	800	DNA/RNA Shield
OPH-34-MGE	Ophelia	4/12/23	SA/GR	gum-washout	washout_1		10	1	800	Molecular Grade (96%) Ethanol
KUB-34-DRS	Kubo	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	DNA/RNA Shield
KUB-34-MGE	Kubo	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	Molecular Grade (96%) Ethanol
KOR-34-DRS	Korra	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	DNA/RNA Shield
KOR-34-MGE	Korra	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	Molecular Grade (96%) Ethanol
WOL-34-DRS	Wolverine	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	DNA/RNA Shield
WOL-34-MGE	Wolverine	4/12/23	SA/GR	gum-washout	washout_1		10	2	800	Molecular Grade (96%) Ethanol
IRI-34-DRS	Iris	4/12/23	SA/GR	gum-washout	washout_1		11	2	800	DNA/RNA Shield
IRI-34-MGE	Iris	4/12/23	SA/GR	gum-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
GOO-34-DRS	Goose	4/12/23	SA/GR	gum-washout	washout_1		11	3	730	DNA/RNA Shield
GOO-34-MGE	Goose	4/12/23	SA/GR	gum-washout	washout_1		11	3	730	Molecular Grade (96%) Ethanol
LAM-34-DRS	Lambchop	4/12/23	SA/GR	gum-washout	washout_1		11	3	730	DNA/RNA Shield
LAM-34-MGE	Lambchop	4/12/23	SA/GR	gum-washout	washout_1		11	3	730	Molecular Grade (96%) Ethanol
FRA-34-DRS	Franc	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
FRA-34-MGE	Franc	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
IVY-34-DRS	Ivy	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
IVY-34-MGE	Ivy	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
CHA-34-DRS	Charles	4/12/23	SA/GR	control-washout	washout_1		11	1	730	DNA/RNA Shield
CHA-34-MGE	Charles	4/12/23	SA/GR	control-washout	washout_1		11	1	730	Molecular Grade (96%) Ethanol
GRO-34-DRS	Grogu	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
GRO-34-MGE	Grogu	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
MAR-34-DRS	Marshmallow	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
MAR-34-MGE	Marshmallow	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
BUD-34-DRS	Buddy	4/12/23	SA/GR	control-washout	washout_1		11	3	730	DNA/RNA Shield
BUD-34-MGE	Buddy	4/12/23	SA/GR	control-washout	washout_1		11	3	730	Molecular Grade (96%) Ethanol
JOA-34-DRS	Joans	4/12/23	SA/GR	control-washout	washout_1		11	3	730	DNA/RNA Shield
JOA-34-MGE	Joans	4/12/23	SA/GR	control-washout	washout_1		11	3	730	Molecular Grade (96%) Ethanol
HEN-34-DRS	Henry	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
HEN-34-MGE	Henry	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
GIN-34-DRS	Ginger	4/12/23	SA/GR	control-washout	washout_1		11	2	730	DNA/RNA Shield
GIN-34-MGE	Ginger	4/12/23	SA/GR	control-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
HAM-35-DRS	Hamlet	4/13/23	SA	gum-washout	washout_1		11	2	730	DNA/RNA Shield
HAM-35-MGE	Hamlet	4/13/23	SA	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
HER-35-DRS	Hera	4/13/23	SA	gum-washout	washout_1		11	1	730	DNA/RNA Shield
HER-35-MGE	Hera	4/13/23	SA	gum-washout	washout_1		11	1	730	Molecular Grade (96%) Ethanol
JAR-35-DRS	JarJarBinks	4/13/23	SA	gum-washout	washout_1		11	2	730	DNA/RNA Shield
JAR-35-MGE	JarJarBinks	4/13/23	SA	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
OPH-35-DRS	Ophelia	4/13/23	SA	gum-washout	washout_1		11	1	730	DNA/RNA Shield
OPH-35-MGE	Ophelia	4/13/23	SA	gum-washout	washout_1		11	1	730	Molecular Grade (96%) Ethanol
KUB-35-DRS	Kubo	4/13/23	SA	gum-washout	washout_1		11	2	730	DNA/RNA Shield
KUB-35-MGE	Kubo	4/13/23	SA	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
KOR-35-DRS	Korra	4/13/23	SA	gum-washout	washout_1		11	2	730	DNA/RNA Shield
KOR-35-MGE	Korra	4/13/23	SA	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
WOL-35-DRS	Wolverine	4/13/23	SA	gum-washout	washout_1		11	1	730	DNA/RNA Shield
WOL-35-MGE	Wolverine	4/13/23	SA	gum-washout	washout_1		11	1	730	Molecular Grade (96%) Ethanol
IRI-35-DRS	Iris	4/13/23	SA	gum-washout	washout_1		11	2	730	DNA/RNA Shield
IRI-35-MGE	Iris	4/13/23	SA	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
GOO-35-DRS	Goose	4/13/23	SA	gum-washout	washout_1		11	3	800	DNA/RNA Shield
GOO-35-MGE	Goose	4/13/23	SA	gum-washout	washout_1		11	3	800	Molecular Grade (96%) Ethanol
LAM-35-DRS	Lambchop	4/13/23	SA	gum-washout	washout_1		11	3	800	DNA/RNA Shield
LAM-35-MGE	Lambchop	4/13/23	SA	gum-washout	washout_1		11	3	800	Molecular Grade (96%) Ethanol
FRA-35-DRS	Franc	4/13/23	SA	control-washout	washout_1		11	2	800	DNA/RNA Shield
FRA-35-MGE	Franc	4/13/23	SA	control-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
IVY-35-DRS	Ivy	4/13/23	SA	control-washout	washout_1		11	3	800	DNA/RNA Shield
IVY-35-MGE	Ivy	4/13/23	SA	control-washout	washout_1		11	3	800	Molecular Grade (96%) Ethanol
CHA-35-DRS	Charles	4/13/23	SA	control-washout	washout_1		11	1	800	DNA/RNA Shield
CHA-35-MGE	Charles	4/13/23	SA	control-washout	washout_1		11	1	800	Molecular Grade (96%) Ethanol
GRO-35-DRS	Grogu	4/13/23	SA	control-washout	washout_1		11	2	800	DNA/RNA Shield
GRO-35-MGE	Grogu	4/13/23	SA	control-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
MAR-35-DRS	Marshmallow	4/13/23	SA	control-washout	washout_1		11	3	800	DNA/RNA Shield
MAR-35-MGE	Marshmallow	4/13/23	SA	control-washout	washout_1		11	3	800	Molecular Grade (96%) Ethanol
BUD-35-DRS	Buddy	4/13/23	SA	control-washout	washout_1		11	2	800	DNA/RNA Shield
BUD-35-MGE	Buddy	4/13/23	SA	control-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
JOA-35-DRS	Joans	4/13/23	SA	control-washout	washout_1		11	3	800	DNA/RNA Shield
JOA-35-MGE	Joans	4/13/23	SA	control-washout	washout_1		11	3	800	Molecular Grade (96%) Ethanol
HEN-35-DRS	Henry	4/13/23	SA	control-washout	washout_1		11	2	800	DNA/RNA Shield
HEN-35-MGE	Henry	4/13/23	SA	control-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
GIN-35-DRS	Ginger	4/13/23	SA	control-washout	washout_1		11	2	800	DNA/RNA Shield
GIN-35-MGE	Ginger	4/13/23	SA	control-washout	washout_1		11	2	800	Molecular Grade (96%) Ethanol
HAM-36-MGE	Hamlet	4/14/23	SA/GR	gum-washout	washout_1		11	3	730	Molecular Grade (96%) Ethanol
HER-36-MGE	Hera	4/14/23	SA/GR	gum-washout	washout_1		11	2	730	Molecular Grade (96%) Ethanol
JAR-36-MGE	JarJarBinks	4/14/23	SA/GR	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
OPH-36-MGE	Ophelia	4/14/23	SA/GR	gum-washout	washout_1		12	1	730	Molecular Grade (96%) Ethanol
KUB-36-MGE	Kubo	4/14/23	SA/GR	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
KOR-36-MGE	Korra	4/14/23	SA/GR	gum-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
WOL-36-MGE	Wolverine	4/14/23	SA/GR	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
IRI-36-MGE	Iris	4/14/23	SA/GR	gum-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
GOO-36-MGE	Goose	4/14/23	SA/GR	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
LAM-36-MGE	Lambchop	4/14/23	SA/GR	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
FRA-36-MGE	Franc	4/14/23	SA/GR	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
IVY-36-MGE	Ivy	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
CHA-36-MGE	Charles	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GRO-36-MGE	Grogu	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
MAR-36-MGE	Marshmallow	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
BUD-36-MGE	Buddy	4/14/23	SA/GR	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
JOA-36-MGE	Joans	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HEN-36-MGE	Henry	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GIN-36-MGE	Ginger	4/14/23	SA/GR	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HAM-37-MGE	Hamlet	4/15/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
HER-37-MGE	Hera	4/15/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
JAR-37-MGE	JarJarBinks	4/15/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
OPH-37-MGE	Ophelia	4/15/23	SA	gum-washout	washout_1		12	1	730	Molecular Grade (96%) Ethanol
KUB-37-MGE	Kubo	4/15/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
KOR-37-MGE	Korra	4/15/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
WOL-37-MGE	Wolverine	4/15/23	SA	gum-washout	washout_1		12	1	730	Molecular Grade (96%) Ethanol
IRI-37-MGE	Iris	4/15/23	SA	gum-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
GOO-37-MGE	Goose	4/15/23	SA	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
LAM-37-MGE	Lambchop	4/15/23	SA	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
FRA-37-MGE	Franc	4/15/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
IVY-37-MGE	Ivy	4/15/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
CHA-37-MGE	Charles	4/15/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GRO-37-MGE	Grogu	4/15/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
MAR-37-MGE	Marshmallow	4/15/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
BUD-37-MGE	Buddy	4/15/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
JOA-37-MGE	Joans	4/15/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HEN-37-MGE	Henry	4/15/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
GIN-37-MGE	Ginger	4/15/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HAM-38-MGE	Hamlet	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
HER-38-MGE	Hera	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
JAR-38-MGE	JarJarBinks	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
OPH-38-MGE	Ophelia	4/16/23	SA	gum-washout	washout_1		12	1	730	Molecular Grade (96%) Ethanol
KUB-38-MGE	Kubo	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
KOR-38-MGE	Korra	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
WOL-38-MGE	Wolverine	4/16/23	SA	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
IRI-38-MGE	Iris	4/16/23	SA	gum-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
GOO-38-MGE	Goose	4/16/23	SA	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
LAM-38-MGE	Lambchop	4/16/23	SA	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
FRA-38-MGE	Franc	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
IVY-38-MGE	Ivy	4/16/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
CHA-38-MGE	Charles	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GRO-38-MGE	Grogu	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
MAR-38-MGE	Marshmallow	4/16/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
BUD-38-MGE	Buddy	4/16/23	SA	control-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
JOA-38-MGE	Joans	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HEN-38-MGE	Henry	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GIN-38-MGE	Ginger	4/16/23	SA	control-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HAM-39-MGE	Hamlet	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
HER-39-MGE	Hera	4/17/23	SA/GR	gum-washout	washout_1		12	3	800	Molecular Grade (96%) Ethanol
JAR-39-MGE	JarJarBinks	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
OPH-39-MGE	Ophelia	4/17/23	SA/GR	gum-washout	washout_1		12	1	800	Molecular Grade (96%) Ethanol
KUB-39-MGE	Kubo	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
KOR-39-MGE	Korra	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
WOL-39-MGE	Wolverine	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
IRI-39-MGE	Iris	4/17/23	SA/GR	gum-washout	washout_1		12	2	800	Molecular Grade (96%) Ethanol
GOO-39-MGE	Goose	4/17/23	SA/GR	gum-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
LAM-39-MGE	Lambchop	4/17/23	SA/GR	gum-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
FRA-39-MGE	Franc	4/17/23	SA/GR	control-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
IVY-39-MGE	Ivy	4/17/23	SA/GR	control-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
CHA-39-MGE	Charles	4/17/23	SA/GR	control-washout	washout_1		12	1	730	Molecular Grade (96%) Ethanol
GRO-39-MGE	Grogu	4/17/23	SA/GR	control-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
MAR-39-MGE	Marshmallow	4/17/23	SA/GR	control-washout	washout_1		12	2	730	Molecular Grade (96%) Ethanol
BUD-39-MGE	Buddy	4/17/23	SA/GR	control-washout	washout_1		12	3	730	Molecular Grade (96%) Ethanol
JOA-39-MGE	Joans	4/17/23	SA/GR	control-washout	washout_1		13	3	730	Molecular Grade (96%) Ethanol
HEN-39-MGE	Henry	4/17/23	SA/GR	control-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
GIN-39-MGE	Ginger	4/17/23	SA/GR	control-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
HAM-41-DRS	Hamlet	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
HAM-41-MGE	Hamlet	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
HER-41-DRS	Hera	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
HER-41-MGE	Hera	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
JAR-41-DRS	JarJarBinks	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
JAR-41-MGE	JarJarBinks	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
OPH-41-DRS	Ophelia	4/19/23	SA	gum-washout	washout_1		13	1	730	DNA/RNA Shield
OPH-41-MGE	Ophelia	4/19/23	SA	gum-washout	washout_1		13	1	730	Molecular Grade (96%) Ethanol
KUB-41-DRS	Kubo	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
KUB-41-MGE	Kubo	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
KOR-41-DRS	Korra	4/19/23	SA	gum-washout	washout_1		13	3	730	DNA/RNA Shield
KOR-41-MGE	Korra	4/19/23	SA	gum-washout	washout_1		13	3	730	Molecular Grade (96%) Ethanol
WOL-41-DRS	Wolverine	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
WOL-41-MGE	Wolverine	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
IRI-41-DRS	Iris	4/19/23	SA	gum-washout	washout_1		13	2	730	DNA/RNA Shield
IRI-41-MGE	Iris	4/19/23	SA	gum-washout	washout_1		13	2	730	Molecular Grade (96%) Ethanol
GOO-41-DRS	Goose	4/19/23	SA	gum-washout	washout_1		13	3	800	DNA/RNA Shield
GOO-41-MGE	Goose	4/19/23	SA	gum-washout	washout_1		13	3	800	Molecular Grade (96%) Ethanol
LAM-41-DRS	Lambchop	4/19/23	SA	gum-washout	washout_1		13	3	800	DNA/RNA Shield
LAM-41-MGE	Lambchop	4/19/23	SA	gum-washout	washout_1		13	3	800	Molecular Grade (96%) Ethanol
FRA-41-DRS	Franc	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
FRA-41-MGE	Franc	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
IVY-41-DRS	Ivy	4/19/23	SA	control-washout	washout_1		13	3	800	DNA/RNA Shield
IVY-41-MGE	Ivy	4/19/23	SA	control-washout	washout_1		13	3	800	Molecular Grade (96%) Ethanol
CHA-41-DRS	Charles	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
CHA-41-MGE	Charles	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
GRO-41-DRS	Grogu	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
GRO-41-MGE	Grogu	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
MAR-41-DRS	Marshmallow	4/19/23	SA	control-washout	washout_1		13	3	800	DNA/RNA Shield
MAR-41-MGE	Marshmallow	4/19/23	SA	control-washout	washout_1		13	3	800	Molecular Grade (96%) Ethanol
BUD-41-DRS	Buddy	4/19/23	SA	control-washout	washout_1		13	3	800	DNA/RNA Shield
BUD-41-MGE	Buddy	4/19/23	SA	control-washout	washout_1		13	3	800	Molecular Grade (96%) Ethanol
JOA-41-DRS	Joans	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
JOA-41-MGE	Joans	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
HEN-41-DRS	Henry	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
HEN-41-MGE	Henry	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
GIN-41-DRS	Ginger	4/19/23	SA	control-washout	washout_1		13	2	800	DNA/RNA Shield
GIN-41-MGE	Ginger	4/19/23	SA	control-washout	washout_1		13	2	800	Molecular Grade (96%) Ethanol
GOO-42-DRS	Goose	4/20/23	SA	gum-washout	washout_1	collected from bedding	13	3	800	DNA/RNA Shield
GOO-42-MGE	Goose	4/20/23	SA	gum-washout	washout_1	collected from bedding	13	3	800	Molecular Grade (96%) Ethanol
LAM-42-DRS	Lambchop	4/20/23	SA	gum-washout	washout_1	collected from bedding	13	3	800	DNA/RNA Shield
LAM-42-MGE	Lambchop	4/20/23	SA	gum-washout	washout_1	collected from bedding	13	3	800	Molecular Grade (96%) Ethanol
FRA-42-DRS	Franc	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	DNA/RNA Shield
FRA-42-MGE	Franc	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	Molecular Grade (96%) Ethanol
IVY-42-DRS	Ivy	4/20/23	SA	control-washout	washout_1	collected from bedding	13	4	800	DNA/RNA Shield
IVY-42-MGE	Ivy	4/20/23	SA	control-washout	washout_1	collected from bedding	13	4	800	Molecular Grade (96%) Ethanol
GRO-42-DRS	Grogu	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	DNA/RNA Shield
GRO-42-MGE	Grogu	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	Molecular Grade (96%) Ethanol
MAR-42-DRS	Marshmallow	4/20/23	SA	control-washout	washout_1	collected from bedding	13	3	800	DNA/RNA Shield
MAR-42-MGE	Marshmallow	4/20/23	SA	control-washout	washout_1	collected from bedding	13	3	800	Molecular Grade (96%) Ethanol
BUD-42-DRS	Buddy	4/20/23	SA	control-washout	washout_1	collected from bedding	13	3	800	DNA/RNA Shield
BUD-42-MGE	Buddy	4/20/23	SA	control-washout	washout_1	collected from bedding	13	3	800	Molecular Grade (96%) Ethanol
JOA-42-DRS	Joans	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	DNA/RNA Shield
JOA-42-MGE	Joans	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	Molecular Grade (96%) Ethanol
HEN-42-DRS	Henry	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	DNA/RNA Shield
HEN-42-MGE	Henry	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	Molecular Grade (96%) Ethanol
GIN-42-DRS	Ginger	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	DNA/RNA Shield
GIN-42-MGE	Ginger	4/20/23	SA	control-washout	washout_1	collected from bedding	13	2	800	Molecular Grade (96%) Ethanol
HAM-43-DRS	Hamlet	4/21/23	SA/GR	control	intervention_2		13	2	700	DNA/RNA Shield
HAM-43-MGE	Hamlet	4/21/23	SA/GR	control	intervention_2		13	2	700	Molecular Grade (96%) Ethanol
HER-43-DRS	Hera	4/21/23	SA/GR	control	intervention_2		13	2	700	DNA/RNA Shield
HER-43-MGE	Hera	4/21/23	SA/GR	control	intervention_2		13	2	700	Molecular Grade (96%) Ethanol
JAR-43-DRS	JarJarBinks	4/21/23	SA/GR	control	intervention_2		13	2	700	DNA/RNA Shield
JAR-43-MGE	JarJarBinks	4/21/23	SA/GR	control	intervention_2		13	2	700	Molecular Grade (96%) Ethanol
OPH-43-DRS	Ophelia	4/21/23	SA/GR	control	intervention_2		14	2	700	DNA/RNA Shield
OPH-43-MGE	Ophelia	4/21/23	SA/GR	control	intervention_2		14	2	700	Molecular Grade (96%) Ethanol
KUB-43-DRS	Kubo	4/21/23	SA/GR	control	intervention_2		14	2	700	DNA/RNA Shield
KUB-43-MGE	Kubo	4/21/23	SA/GR	control	intervention_2		14	2	700	Molecular Grade (96%) Ethanol
KOR-43-DRS	Korra	4/21/23	SA/GR	control	intervention_2		14	3	700	DNA/RNA Shield
KOR-43-MGE	Korra	4/21/23	SA/GR	control	intervention_2		14	3	700	Molecular Grade (96%) Ethanol
WOL-43-DRS	Wolverine	4/21/23	SA/GR	control	intervention_2		14	2	700	DNA/RNA Shield
WOL-43-MGE	Wolverine	4/21/23	SA/GR	control	intervention_2		14	2	700	Molecular Grade (96%) Ethanol
IRI-43-DRS	Iris	4/21/23	SA/GR	control	intervention_2		14	2	700	DNA/RNA Shield
IRI-43-MGE	Iris	4/21/23	SA/GR	control	intervention_2		14	2	700	Molecular Grade (96%) Ethanol
GOO-43-DRS	Goose	4/21/23	SA/GR	control	intervention_2		14	2	730	DNA/RNA Shield
GOO-43-MGE	Goose	4/21/23	SA/GR	control	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
LAM-43-DRS	Lambchop	4/21/23	SA/GR	control	intervention_2		14	3	730	DNA/RNA Shield
LAM-43-MGE	Lambchop	4/21/23	SA/GR	control	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
FRA-43-DRS	Franc	4/21/23	SA/GR	gum	intervention_2		14	2	730	DNA/RNA Shield
FRA-43-MGE	Franc	4/21/23	SA/GR	gum	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
IVY-43-DRS	Ivy	4/21/23	SA/GR	gum	intervention_2		14	3	730	DNA/RNA Shield
IVY-43-MGE	Ivy	4/21/23	SA/GR	gum	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
CHA-43-DRS	Charles	4/21/23	SA/GR	gum	intervention_2		14	3	730	DNA/RNA Shield
CHA-43-MGE	Charles	4/21/23	SA/GR	gum	intervention_2		14	3	730	Molecular Grade (96%) Ethanol
GRO-43-DRS	Grogu	4/21/23	SA/GR	gum	intervention_2		14	2	730	DNA/RNA Shield
GRO-43-MGE	Grogu	4/21/23	SA/GR	gum	intervention_2		14	2	730	Molecular Grade (96%) Ethanol
MAR-43-DRS	Marshmallow	4/21/23	SA/GR	gum	intervention_2		14	3	730	DNA/RNA Shield
